datasetTitle,siteName,parentSiteName,latitude_Degree,longitude_Degree,plotArea_SquareMetre,plotWidth_Metre,plotLength_Metre,plotShape,siteVisitName,siteVisitStartDate,siteVisitEndDate,featureType,featureId,scientificName,stratumType,mostDominantSpecies,mostDominantSpeciesResultTime,mostDominantSpeciesMethod,secondMostDominantSpecies,secondMostDominantSpeciesResultTime,secondMostDominantSpeciesMethod,thirdMostDominantSpecies,thirdMostDominantSpeciesResultTime,thirdMostDominantSpeciesMethod
TERN Surveillance Monitoring,WAACOO0026,NA,-30.5304,120.666,10000.0,100.0,100.0,square,20140104,2014-01-04T00:00:00,2014-01-04T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53454-stratum-ground,N/A,Ground stratum,Triodia sp.,2014-01-04T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Allocasuarina spinosissima,2014-01-04T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia resinimarginea,2014-01-04T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0026,NA,-30.5304,120.666,10000.0,100.0,100.0,square,20140104,2014-01-04T00:00:00,2014-01-04T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53454-stratum-mid,N/A,Mid stratum,Acacia yorkrakinensis subsp. acrita,2014-01-04T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Allocasuarina spinosissima,2014-01-04T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia resinimarginea,2014-01-04T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0026,NA,-30.5304,120.666,10000.0,100.0,100.0,square,20140104,2014-01-04T00:00:00,2014-01-04T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53454-stratum-upper,N/A,Upper stratum,Eucalyptus leptopoda subsp. subluta,2014-01-04T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,WAACOO0027,NA,-30.5015,120.66,10000.0,100.0,100.0,square,20140121,2014-01-21T00:00:00,2014-01-21T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53455-stratum-ground,N/A,Ground stratum,Triodia rigidissima,2014-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Lepidobolus preissianus subsp. volubilis,2014-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Melaleuca cordata,2014-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0027,NA,-30.5015,120.66,10000.0,100.0,100.0,square,20140121,2014-01-21T00:00:00,2014-01-21T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53455-stratum-mid,N/A,Mid stratum,Melaleuca calyptroides,2014-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Conospermum stoechadis subsp. stoechadis,2014-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Melaleuca cordata,2014-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0027,NA,-30.5015,120.66,10000.0,100.0,100.0,square,20140121,2014-01-21T00:00:00,2014-01-21T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53455-stratum-upper,N/A,Upper stratum,Eucalyptus ceratocorys,2014-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus rigidula,2014-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,WAACOO0021,NA,-30.1923,120.651,10000.0,100.0,100.0,square,20131101,2013-11-01T12:00:00,2013-11-01T12:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53456-stratum-ground,N/A,Ground stratum,Maireana sedifolia,2013-11-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus salmonophloia,2013-11-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,WAACOO0021,NA,-30.1923,120.651,10000.0,100.0,100.0,square,20131101,2013-11-01T12:00:00,2013-11-01T12:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53456-stratum-mid,N/A,Mid stratum,Maireana sedifolia,2013-11-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus salmonophloia,2013-11-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,WAACOO0021,NA,-30.1923,120.651,10000.0,100.0,100.0,square,20131101,2013-11-01T12:00:00,2013-11-01T12:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53456-stratum-upper,N/A,Upper stratum,Eucalyptus salubris,2013-11-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus salmonophloia,2013-11-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,WAACOO0028,NA,-30.4876,120.658,10000.0,100.0,100.0,square,20140110,2014-01-10T16:11:00,2014-01-09T16:11:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53457-stratum-ground,N/A,Ground stratum,Triodia rigidissima,2014-01-10T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia cylindrica,2014-01-10T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Allocasuarina spinosissima,2014-01-10T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0028,NA,-30.4876,120.658,10000.0,100.0,100.0,square,20140110,2014-01-10T16:11:00,2014-01-09T16:11:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53457-stratum-mid,N/A,Mid stratum,Acacia sibina,2014-01-10T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia cylindrica,2014-01-10T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Allocasuarina spinosissima,2014-01-10T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0029,NA,-30.4329,120.627,10000.0,100.0,100.0,square,20140111,2014-01-11T16:13:00,2014-01-11T16:13:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53458-stratum-ground,N/A,Ground stratum,Triodia rigidissima,2014-01-11T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Chrysitrix distigmatosa,2014-01-11T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Euryomyrtus maidenii,2014-01-11T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0029,NA,-30.4329,120.627,10000.0,100.0,100.0,square,20140111,2014-01-11T16:13:00,2014-01-11T16:13:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53458-stratum-mid,N/A,Mid stratum,Acacia yorkrakinensis subsp. acrita,2014-01-11T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Melaleuca calyptroides,2014-01-11T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Melaleuca cordata,2014-01-11T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0029,NA,-30.4329,120.627,10000.0,100.0,100.0,square,20140111,2014-01-11T16:13:00,2014-01-11T16:13:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53458-stratum-upper,N/A,Upper stratum,Eucalyptus rigidula,2014-01-11T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus ceratocorys,2014-01-11T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,WAACOO0016,NA,-31.2032,120.308,10000.0,100.0,100.0,square,20140106,2014-01-06T16:03:00,2014-01-06T16:03:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53459-stratum-ground,N/A,Ground stratum,Lepidobolus preissianus subsp. volubilis,2014-01-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Triodia rigidissima,2014-01-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Beaufortia puberula,2014-01-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0016,NA,-31.2032,120.308,10000.0,100.0,100.0,square,20140106,2014-01-06T16:03:00,2014-01-06T16:03:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53459-stratum-mid,N/A,Mid stratum,Allocasuarina spinosissima,2014-01-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Beyeria sulcata var. sulcata,2014-01-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Grevillea cagiana,2014-01-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0017,NA,-31.1696,120.305,10000.0,100.0,100.0,square,20140217,2014-02-17T00:00:00,2014-02-17T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53460-stratum-ground,N/A,Ground stratum,Lepidobolus preissianus subsp. volubilis,2014-02-17T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Triodia rigidissima,2014-02-17T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Borya constricta,2014-02-17T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0017,NA,-31.1696,120.305,10000.0,100.0,100.0,square,20140217,2014-02-17T00:00:00,2014-02-17T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53460-stratum-mid,N/A,Mid stratum,Melaleuca cordata,2014-02-17T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Allocasuarina corniculata,2014-02-17T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Hakea erecta,2014-02-17T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0018,NA,-31.1956,120.318,10000.0,100.0,100.0,square,20140220,2014-02-20T16:05:00,2014-02-20T16:05:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53461-stratum-ground,N/A,Ground stratum,Triodia rigidissima,2014-02-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Lepidobolus preissianus subsp. volubilis,2014-02-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Schoenus hexandrus,2014-02-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0018,NA,-31.1956,120.318,10000.0,100.0,100.0,square,20140220,2014-02-20T16:05:00,2014-02-20T16:05:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53461-stratum-mid,N/A,Mid stratum,Allocasuarina spinosissima,2014-02-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia desertorum var. nudipes,2014-02-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Grevillea didymobotrya subsp. didymobotrya,2014-02-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0012,NA,-31.2374,120.332,10000.0,100.0,100.0,square,20140305,2014-03-05T16:02:00,2014-03-05T16:02:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53462-stratum-ground,N/A,Ground stratum,Atriplex stipitata,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eremophila ionantha,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Senna cardiosperma,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0012,NA,-31.2374,120.332,10000.0,100.0,100.0,square,20140305,2014-03-05T16:02:00,2014-03-05T16:02:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53462-stratum-mid,N/A,Mid stratum,Senna artemisioides subsp. filifolia,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eremophila ionantha,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Senna cardiosperma,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0012,NA,-31.2374,120.332,10000.0,100.0,100.0,square,20140305,2014-03-05T16:02:00,2014-03-05T16:02:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53462-stratum-upper,N/A,Upper stratum,Eucalyptus urna,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus yilgarnensis,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus urna,2014-03-05T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0019,NA,-31.2071,120.265,10000.0,100.0,100.0,square,20140303,2014-03-03T00:00:00,2014-03-03T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53463-stratum-ground,N/A,Ground stratum,Lepidobolus preissianus subsp. volubilis,2014-03-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Triodia rigidissima,2014-03-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Ecdeiocolea monostachya,2014-03-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAACOO0019,NA,-31.2071,120.265,10000.0,100.0,100.0,square,20140303,2014-03-03T00:00:00,2014-03-03T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53463-stratum-mid,N/A,Mid stratum,Allocasuarina spinosissima,2014-03-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Allocasuarina campestris,2014-03-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Grevillea didymobotrya subsp. didymobotrya,2014-03-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAAMUR0030,NA,-27.3828,120.691,10000.0,100.0,100.0,square,20140327,2014-03-27T16:17:00,2014-03-27T16:17:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53464-stratum-ground,N/A,Ground stratum,Triodia basedowii,2014-03-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,WAAMUR0030,NA,-27.3828,120.691,10000.0,100.0,100.0,square,20140327,2014-03-27T16:17:00,2014-03-27T16:17:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53464-stratum-mid,N/A,Mid stratum,Eucalyptus gongylocarpa,2014-03-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,WAAMUR0030,NA,-27.3828,120.691,10000.0,100.0,100.0,square,20140327,2014-03-27T16:17:00,2014-03-27T16:17:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53464-stratum-upper,N/A,Upper stratum,Eucalyptus gongylocarpa,2014-03-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,WAAMUR0031,NA,-27.4386,120.656,10000.0,100.0,100.0,square,20140328,2014-03-28T16:18:00,2014-03-28T16:18:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53465-stratum-ground,N/A,Ground stratum,Triodia basedowii,2014-03-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Halgania cyanea var. Allambi Stn (B.W.Strong 676) NT Herbarium,2014-03-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,WAAMUR0031,NA,-27.4386,120.656,10000.0,100.0,100.0,square,20140328,2014-03-28T16:18:00,2014-03-28T16:18:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53465-stratum-mid,N/A,Mid stratum,Acacia rhodophloia,2014-03-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,NTAMGD0002,NA,-20.0246,137.326,10000.0,100.0,100.0,square,20140312,2014-03-12T00:00:00,2014-03-12T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53466-stratum-ground,N/A,Ground stratum,Sida fibulifera,2014-03-12T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Sorghum timorense,2014-03-12T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Dactyloctenium radulans,2014-03-12T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,QDACHC0003,NA,-24.1164,143.165,10000.0,100.0,100.0,square,20130423,2013-04-23T11:59:00,2013-04-23T11:59:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53467-stratum-ground,N/A,Ground stratum,Acacia cambagei,2013-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eremophila mitchellii,2013-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,QDACHC0003,NA,-24.1164,143.165,10000.0,100.0,100.0,square,20130423,2013-04-23T11:59:00,2013-04-23T11:59:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53467-stratum-mid,N/A,Mid stratum,Acacia cambagei,2013-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eremophila mitchellii,2013-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,QDACHC0003,NA,-24.1164,143.165,10000.0,100.0,100.0,square,20130423,2013-04-23T11:59:00,2013-04-23T11:59:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53467-stratum-upper,N/A,Upper stratum,Acacia cambagei,2013-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Flindersia maculosa,2013-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,QDACHC0004,NA,-23.7188,141.092,10000.0,100.0,100.0,square,20130519,2013-05-19T13:44:00,2013-05-19T13:44:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53468-stratum-ground,N/A,Ground stratum,Sporobolus mitchellii,2013-05-19T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDACHC0004,NA,-23.7188,141.092,10000.0,100.0,100.0,square,20130519,2013-05-19T13:44:00,2013-05-19T13:44:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53468-stratum-mid,N/A,Mid stratum,Eucalyptus coolabah,2013-05-19T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDACHC0004,NA,-23.7188,141.092,10000.0,100.0,100.0,square,20130519,2013-05-19T13:44:00,2013-05-19T13:44:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53468-stratum-upper,N/A,Upper stratum,Eucalyptus coolabah,2013-05-19T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDACHC0006,NA,-23.7694,141.133,10000.0,100.0,100.0,square,20130520,2013-05-20T16:09:00,2013-05-21T12:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53469-stratum-ground,N/A,Ground stratum,Sporobolus mitchellii,2013-05-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDACHC0006,NA,-23.7694,141.133,10000.0,100.0,100.0,square,20130520,2013-05-20T16:09:00,2013-05-21T12:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53469-stratum-mid,N/A,Mid stratum,Chenopodium auricomum,2013-05-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDAEIU0001,NA,-19.5387,144.21,10000.0,100.0,100.0,square,20130612,2013-06-12T14:06:00,2013-06-12T14:06:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53470-stratum-ground,N/A,Ground stratum,Dichanthium aristatum,2013-06-12T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDAEIU0003,NA,-19.4099,144.17,10000.0,100.0,100.0,square,20130613,2013-06-13T15:01:00,2013-06-13T15:01:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53471-stratum-ground,N/A,Ground stratum,Heteropogon contortus,2013-06-13T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Themeda triandra,2013-06-13T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Heteropogon triticeus,2013-06-13T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,QDAEIU0003,NA,-19.4099,144.17,10000.0,100.0,100.0,square,20130613,2013-06-13T15:01:00,2013-06-13T15:01:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53471-stratum-mid,N/A,Mid stratum,Eucalyptus crebra,2013-06-13T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDAEIU0003,NA,-19.4099,144.17,10000.0,100.0,100.0,square,20130613,2013-06-13T15:01:00,2013-06-13T15:01:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53471-stratum-upper,N/A,Upper stratum,Eucalyptus crebra,2013-06-13T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDAEIU0005,NA,-18.4549,143.899,10000.0,100.0,100.0,square,20130930,2013-09-30T00:00:00,2013-09-30T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53472-stratum-ground,N/A,Ground stratum,Pseudoraphis spinescens,2013-09-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,QDAEIU0006,NA,-18.4678,143.892,10000.0,100.0,100.0,square,20131001,2013-10-01T00:00:00,2013-10-01T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-53473-stratum-ground,N/A,Ground stratum,Themeda triandra,2013-10-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus crebra,2013-10-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus similis,2013-10-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
