"record_id","area","line","number_replicates","tag","x_coordinate","y_coordinate","species_code","species","family","map","dead","height_map","height_1980","height_1986","height_1992","height_1998","height_2006","height_2013","girth_map","girth_1978","girth_1986","girth_1992","girth_1996","girth_2006","girth_2013","index_1","index_2","index_3","index_4","absx","absy","comment"
41061,"2","7",2,22521,1388.5,-1.2,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.5,703.2,""
41062,"2","7",1,22522,1388.7,-1.6,23,"Pittosporum lancifolium","Pittosporaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.3,702.8,""
41063,"2","7",1,NA,1389.7,-1.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.3,702.6,""
41064,"2","7",1,22523,1389.9,-2.5,83,"Atractocarpus benthamiana","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.1,701.9,""
41065,"2","7",1,NA,1390,3.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,707.7,""
41066,"2","7",1,22529,1390.1,4.8,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.9,709.2,""
41067,"2","7",1,NA,1390.5,-1.7,83,"Atractocarpus benthamiana","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.5,702.7,""
41068,"2","7",1,NA,1391.1,-0.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.9,704.1,""
41069,"2","7",1,NA,1391.8,-1.7,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.2,702.7,""
41070,"2","7",1,NA,1392.1,2.5,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.9,706.9,""
41071,"2","7",1,NA,1393.2,3.5,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.8,707.9,""
41073,"2","7",1,NA,1394,3.7,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,708.2,""
41074,"2","7",1,22524,1394.5,-5.7,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.5,698.8,""
41075,"2","7",1,22525,1394.5,-5.3,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.5,699.2,""
41076,"2","7",1,NA,1395.6,3.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.4,708.3,""
41078,"2","7",1,NA,1395.7,4.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.3,709.3,""
41079,"2","7",1,22526,1396,-3.8,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,700.7,""
41081,"2","7",1,22528,1396.8,4.7,90,"Sarcopteryx stipata","Sapindaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.2,709.2,""
41082,"2","7",1,NA,1398.4,-1.2,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.6,703.3,""
41083,"2","7",1,22527,1399.2,3.8,100,"Wilkiea huegeliana","Monimiaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.8,708.3,""
41084,"2","7",1,NA,1399.4,-0.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.6,704.2,""
41085,"2","7",1,NA,1400.3,-2.2,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.7,702.3,""
41086,"2","7",1,22538,1400.8,-2,91,"Scolopia braunii","Salicaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.2,702.5,""
41087,"2","7",1,NA,1401.9,5.1,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.1,709.6,""
41088,"2","7",1,NA,1402.5,-2.9,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.5,701.6,""
41089,"2","7",1,22540,1402.5,-2.8,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.5,701.7,""
41090,"2","7",1,NA,1402.7,3.9,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.3,708.4,""
41092,"2","7",1,NA,1404,-2.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,701.7,""
41093,"2","7",1,NA,1404.1,-2.9,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.9,701.6,""
41094,"2","7",3,NA,1406.4,2.4,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.6,706.9,""
41095,"2","7",1,NA,1406.9,0.5,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.1,705.1,""
41096,"2","7",1,22541,1407.1,-1.1,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.9,703.5,""
41097,"2","7",1,NA,1407.5,5.5,0,NA,NA,2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.5,710.1,""
41098,"2","7",2,NA,1407.8,5.2,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.2,709.8,""
41099,"2","7",1,NA,1408.1,1.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.9,705.9,""
41100,"2","7",1,NA,1408.7,2.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.3,706.9,""
41101,"2","7",1,22381,1408.8,1.7,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.2,706.3,""
41102,"2","7",1,NA,1410,-4.7,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,699.9,""
41103,"2","7",1,22542,1410.1,-4.8,97,"Synoum glandulosum","Meliaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.9,699.8,""
41104,"2","7",1,NA,1412.1,1.7,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.9,706.3,""
41105,"2","7",1,NA,1412.2,-5.6,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.8,699,""
41106,"2","7",2,NA,1412.5,2.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.5,706.9,""
41107,"2","7",2,NA,1412.8,2.9,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.2,707.5,""
41108,"2","7",1,NA,1413.4,-1,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.6,703.6,""
41109,"2","7",1,22382,1416.6,2.9,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.4,707.5,""
41110,"2","7",1,NA,1417.3,-0.2,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.7,704.4,""
41111,"2","7",1,NA,1419.9,4.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.1,709.4,""
41112,"2","7",1,22543,1420.2,-5.1,92,"Solanum sporadotrichum","Solanaceae",2015,2017,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.8,699.6,""
41113,"2","7",1,NA,1421.2,4.9,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.8,709.6,""
41114,"2","7",1,22383,1424,1.7,0,NA,NA,2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,706.4,""
41115,"2","7",1,22544,1426.4,-2.9,100,"Wilkiea huegeliana","Monimiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.6,701.8,""
41116,"2","7",1,22545,1426.7,-3.1,100,"Wilkiea huegeliana","Monimiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.3,701.6,""
41117,"2","7",1,22384,1427.7,3.6,97,"Synoum glandulosum","Meliaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.3,708.3,""
41118,"2","7",1,22385,1428.1,4.8,0,NA,NA,2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.9,709.5,""
41120,"2","7",2,NA,1432.8,-3.2,77,"Polyscias elegans","Araliaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.2,701.5,""
41121,"2","7",1,NA,1436.7,-3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.3,701.8,""
41122,"2","7",1,NA,1437.6,3.5,77,"Polyscias elegans","Araliaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.4,708.3,""
41123,"2","7",1,NA,1438.6,1.6,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.4,706.4,""
41125,"2","7",1,NA,1442.8,-0.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.2,704,""
41127,"2","7",1,22548,1445,-0.2,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,704.6,""
41128,"2","7",1,NA,1445.2,2.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.8,707.6,""
41129,"2","7",2,NA,1445.5,3.2,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.5,708,""
41130,"2","7",1,22549,1447.4,-1.2,97,"Synoum glandulosum","Meliaceae",2015,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.6,703.7,""
41131,"2","7",1,NA,1448,3.4,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,708.3,""
41132,"2","7",1,NA,1450,-2.5,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,702.4,""
41133,"2","7",1,22550,1450.1,-3.1,27,"Clerodendrum floribundum","Lamiaceae",2015,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.9,701.8,""
41134,"2","7",1,NA,1450.8,3.4,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.2,708.3,""
41137,"2","7",1,22388,1453.4,0.1,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.6,705,""
41138,"2","7",1,22389,1453.6,4.4,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.4,709.3,""
41143,"2","7",1,NA,1456.8,-2.4,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.2,702.5,""
41144,"2","7",1,22552,1457.1,-2.3,83,"Atractocarpus benthamiana","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.9,702.6,""
41145,"2","7",1,22393,1457.5,0.4,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.5,705.3,""
41146,"2","7",1,22392,1458.3,2.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.7,707.2,""
41147,"2","7",1,22390,1458.3,5.4,36,"Diospyros pentamera","Ebenaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.7,710.3,""
41148,"2","7",1,22395,1458.9,2.1,36,"Diospyros pentamera","Ebenaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.1,707,""
41149,"2","7",1,NA,1459.1,-3.1,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.9,701.8,""
41151,"2","7",1,NA,1459.3,-0.4,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.7,704.5,""
41153,"2","7",1,NA,1459.8,-0.1,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.2,704.8,""
41154,"2","7",1,22394,1460,0.3,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,705.3,""
41155,"2","7",1,22396,1461.2,5.4,97,"Synoum glandulosum","Meliaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.8,710.4,""
41157,"2","7",1,22553,1462.4,-0.3,66,"Litsea reticulata","Lauraceae",2015,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.6,704.7,""
41158,"2","7",2,NA,1462.8,-4.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.2,700.7,""
41159,"2","7",1,NA,1462.8,-2.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.2,702.7,""
41161,"2","7",1,NA,1463,-0.4,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,704.6,""
41162,"2","7",11,22397,1463.2,1,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.8,706,""
41164,"2","7",1,NA,1463.9,-3.5,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.1,701.5,""
41165,"2","7",1,NA,1464.3,2.5,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.7,707.5,""
41166,"2","7",1,22554,1464.5,-4.5,37,"Diploglottis australis","Sapindaceae",2015,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.5,700.5,""
41167,"2","7",3,NA,1464.7,-1.2,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.3,703.8,""
41168,"2","7",1,NA,1465.2,3.6,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.8,708.6,""
41169,"2","7",1,NA,1465.5,1.4,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.5,706.4,""
41170,"2","7",1,22399,1466.1,2.4,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.9,707.4,""
41171,"2","7",1,NA,1466.2,3.9,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.8,708.9,""
41172,"2","7",1,NA,1469.3,5.2,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.7,710.2,""
41173,"2","7",1,NA,1469.3,-0.2,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.7,704.8,""
41174,"2","7",1,NA,1471.3,1.8,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.7,706.8,""
41175,"2","7",1,22400,1471.7,1.3,37,"Diploglottis australis","Sapindaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.3,706.3,""
41176,"2","7",1,NA,1472,5,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,710,""
41178,"2","7",1,22601,1477.7,5.2,83,"Atractocarpus benthamiana","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.3,710.3,""
41179,"2","7",1,NA,1478.4,-3.8,0,NA,NA,2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.6,701.3,"Pittosp long cots toothed first leaves"
41180,"2","7",1,NA,1478.6,-2.3,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.4,702.8,""
41181,"2","7",1,22602,1478.7,0.7,36,"Diospyros pentamera","Ebenaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.3,705.8,""
41182,"2","7",1,22604,1479.4,3.6,100,"Wilkiea huegeliana","Monimiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.6,708.7,""
41183,"2","7",1,22555,1479.7,-3.4,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.3,701.7,""
41184,"2","7",1,NA,1479.8,4.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.2,709.9,""
41185,"2","7",1,NA,1480,4.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,709.4,""
41186,"2","7",5,NA,1480.2,-0.3,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.8,704.8,""
41187,"2","7",1,22606,1480.5,1.6,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.5,706.7,""
41188,"2","7",1,22605,1480.6,0.8,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.4,705.9,""
41189,"2","7",1,NA,1482.5,-0.8,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.5,704.3,""
41191,"2","7",1,NA,1486.3,4,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.7,709.1,""
41192,"2","7",1,22569,1486.4,0.6,37,"Diploglottis australis","Sapindaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.6,705.7,""
41194,"2","7",1,NA,1486.6,1.9,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.4,707,""
41195,"2","7",1,22570,1486.6,5.4,12,"Argyrodendron actinophyllum","Malvaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.4,710.5,""
41196,"2","7",1,NA,1487.5,2.5,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.5,707.7,""
41197,"2","7",1,NA,1487.7,-1,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.3,704.2,""
41198,"2","7",1,NA,1489.2,4.9,71,"Orites excelsus","Proteaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.8,710.1,""
41199,"2","7",1,NA,1489.4,1,81,"Psychotria simmondsiana glabrescens","Rubiaceae",2015,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.6,706.2,""
