"model","ssp_scenario","threshold_val","sample_id","Damage"
"MPI-ESM1-2-LR","historical",0.5,197,372384419.337606
"ACCESS-CM2","ssp126",0.5,197,338110239.78399
"CNRM-CM6-1-HR","ssp126",0.5,197,321344795.8338
"MPI-ESM1-2-LR","ssp126",0.5,197,433437038.827346
"ACCESS-CM2","ssp245",0.5,197,360102269.141069
"CNRM-CM6-1-HR","ssp245",0.5,197,280115073.898172
"MPI-ESM1-2-LR","ssp245",0.5,197,241691089.028991
"ACCESS-CM2","ssp370",0.5,197,401550028.887804
"CNRM-CM6-1-HR","ssp370",0.5,197,372239737.015048
"MPI-ESM1-2-LR","ssp370",0.5,197,222011191.393681
"ACCESS-CM2","historical",0.2,198,661961107.338697
"CNRM-CM6-1-HR","historical",0.2,198,888413245.147483
"MPI-ESM1-2-LR","historical",0.2,198,716719835.410275
"ACCESS-CM2","ssp126",0.2,198,669114949.783895
"CNRM-CM6-1-HR","ssp126",0.2,198,669114308.313171
"MPI-ESM1-2-LR","ssp126",0.2,198,748338657.220849
"ACCESS-CM2","ssp245",0.2,198,800897876.347652
"CNRM-CM6-1-HR","ssp245",0.2,198,635875798.437118
"MPI-ESM1-2-LR","ssp245",0.2,198,528167576.976919
"ACCESS-CM2","ssp370",0.2,198,574317198.003838
"CNRM-CM6-1-HR","ssp370",0.2,198,654033805.120715
"MPI-ESM1-2-LR","ssp370",0.2,198,477508833.15988
"ACCESS-CM2","historical",0.5,198,396089167.775291
"CNRM-CM6-1-HR","historical",0.5,198,503380924.246931
"MPI-ESM1-2-LR","historical",0.5,198,340325723.926075
"ACCESS-CM2","ssp126",0.5,198,308964711.297526
"CNRM-CM6-1-HR","ssp126",0.5,198,293792497.235275
"MPI-ESM1-2-LR","ssp126",0.5,198,396467388.536007
"ACCESS-CM2","ssp245",0.5,198,329139050.675388
"CNRM-CM6-1-HR","ssp245",0.5,198,256164138.174182
"MPI-ESM1-2-LR","ssp245",0.5,198,220902809.402278
"ACCESS-CM2","ssp370",0.5,198,367261014.383365
"CNRM-CM6-1-HR","ssp370",0.5,198,340489947.814967
"MPI-ESM1-2-LR","ssp370",0.5,198,202922381.119164
"ACCESS-CM2","historical",0.2,199,670666316.858734
"CNRM-CM6-1-HR","historical",0.2,199,900044139.545412
"MPI-ESM1-2-LR","historical",0.2,199,726225712.117019
"ACCESS-CM2","ssp126",0.2,199,677870504.451849
"CNRM-CM6-1-HR","ssp126",0.2,199,677885035.985711
"MPI-ESM1-2-LR","ssp126",0.2,199,758040165.35821
"ACCESS-CM2","ssp245",0.2,199,811549234.722924
"CNRM-CM6-1-HR","ssp245",0.2,199,644177068.704808
"MPI-ESM1-2-LR","ssp245",0.2,199,534994293.85312
"ACCESS-CM2","ssp370",0.2,199,581737386.710879
"CNRM-CM6-1-HR","ssp370",0.2,199,662555775.772683
"MPI-ESM1-2-LR","ssp370",0.2,199,483778854.706245
"ACCESS-CM2","historical",0.5,199,401265253.193603
"CNRM-CM6-1-HR","historical",0.5,199,509873209.817935
"MPI-ESM1-2-LR","historical",0.5,199,344833259.832939
"ACCESS-CM2","ssp126",0.5,199,313074906.640461
"CNRM-CM6-1-HR","ssp126",0.5,199,297635479.669864
"MPI-ESM1-2-LR","ssp126",0.5,199,401561917.755694
"ACCESS-CM2","ssp245",0.5,199,333484346.591462
"CNRM-CM6-1-HR","ssp245",0.5,199,259484347.507356
"MPI-ESM1-2-LR","ssp245",0.5,199,223820796.832552
"ACCESS-CM2","ssp370",0.5,199,372000962.376918
"CNRM-CM6-1-HR","ssp370",0.5,199,344867554.695281
"MPI-ESM1-2-LR","ssp370",0.5,199,205602915.181769
"ACCESS-CM2","historical",0.2,200,740634892.998438
"CNRM-CM6-1-HR","historical",0.2,200,994024220.40719
"MPI-ESM1-2-LR","historical",0.2,200,801876297.085845
"ACCESS-CM2","ssp126",0.2,200,748649671.902663
"CNRM-CM6-1-HR","ssp126",0.2,200,748637966.907409
"MPI-ESM1-2-LR","ssp126",0.2,200,837319459.385005
"ACCESS-CM2","ssp245",0.2,200,896028303.68007
"CNRM-CM6-1-HR","ssp245",0.2,200,711466425.686673
"MPI-ESM1-2-LR","ssp245",0.2,200,590970067.464626
"ACCESS-CM2","ssp370",0.2,200,642592650.543672
"CNRM-CM6-1-HR","ssp370",0.2,200,731783305.091941
"MPI-ESM1-2-LR","ssp370",0.2,200,534247632.672398
"ACCESS-CM2","historical",0.5,200,443176185.899642
"CNRM-CM6-1-HR","historical",0.5,200,563239505.761783
"MPI-ESM1-2-LR","historical",0.5,200,380756635.885867
"ACCESS-CM2","ssp126",0.5,200,345657160.243669
"CNRM-CM6-1-HR","ssp126",0.5,200,328692579.102336
"MPI-ESM1-2-LR","ssp126",0.5,200,443610592.298647
"ACCESS-CM2","ssp245",0.5,200,368222613.925674
"CNRM-CM6-1-HR","ssp245",0.5,200,286604514.635978
"MPI-ESM1-2-LR","ssp245",0.5,200,247139360.868246
"ACCESS-CM2","ssp370",0.5,200,410908151.413345
"CNRM-CM6-1-HR","ssp370",0.5,200,380965232.26389
"MPI-ESM1-2-LR","ssp370",0.5,200,227007852.815025
"ACCESS-CM2","historical",0.2,201,695702160.020988
"CNRM-CM6-1-HR","historical",0.2,201,933603235.118142
"MPI-ESM1-2-LR","historical",0.2,201,753321254.349804
"ACCESS-CM2","ssp126",0.2,201,703184367.060406
"CNRM-CM6-1-HR","ssp126",0.2,201,703192163.777476
"MPI-ESM1-2-LR","ssp126",0.2,201,786323159.234034
"ACCESS-CM2","ssp245",0.2,201,841852644.219151
"CNRM-CM6-1-HR","ssp245",0.2,201,668218871.293422
"MPI-ESM1-2-LR","ssp245",0.2,201,554976075.315788
"ACCESS-CM2","ssp370",0.2,201,603490211.326818
"CNRM-CM6-1-HR","ssp370",0.2,201,687281775.305243
"MPI-ESM1-2-LR","ssp370",0.2,201,501865252.979461
"ACCESS-CM2","historical",0.5,201,416268751.981743
"CNRM-CM6-1-HR","historical",0.5,201,528923986.914536
"MPI-ESM1-2-LR","historical",0.5,201,357740640.518944
"ACCESS-CM2","ssp126",0.5,201,324809328.299219
"CNRM-CM6-1-HR","ssp126",0.5,201,308785735.108554
"MPI-ESM1-2-LR","ssp126",0.5,201,416581934.013899
"ACCESS-CM2","ssp245",0.5,201,345998949.840018
"CNRM-CM6-1-HR","ssp245",0.5,201,269205370.087251
"MPI-ESM1-2-LR","ssp245",0.5,201,232222614.491869
"ACCESS-CM2","ssp370",0.5,201,385933310.653819
"CNRM-CM6-1-HR","ssp370",0.5,201,357765649.113705
"MPI-ESM1-2-LR","ssp370",0.5,201,213324541.830117
"ACCESS-CM2","historical",0.2,202,759659884.354511
"CNRM-CM6-1-HR","historical",0.2,202,1019486772.31929
"MPI-ESM1-2-LR","historical",0.2,202,822536188.77496
"ACCESS-CM2","ssp126",0.2,202,767852405.344943
"CNRM-CM6-1-HR","ssp126",0.2,202,767861331.272743
"MPI-ESM1-2-LR","ssp126",0.2,202,858710527.176386
"ACCESS-CM2","ssp245",0.2,202,919181179.330328
"CNRM-CM6-1-HR","ssp245",0.2,202,729691629.833613
"MPI-ESM1-2-LR","ssp245",0.2,202,606067779.719002
"ACCESS-CM2","ssp370",0.2,202,659043853.286942
"CNRM-CM6-1-HR","ssp370",0.2,202,750523502.577923
"MPI-ESM1-2-LR","ssp370",0.2,202,548000945.475708
"ACCESS-CM2","historical",0.5,202,454539043.983802
"CNRM-CM6-1-HR","historical",0.5,202,577621595.715861
"MPI-ESM1-2-LR","historical",0.5,202,390588624.215567
"ACCESS-CM2","ssp126",0.5,202,354616398.025109
"CNRM-CM6-1-HR","ssp126",0.5,202,337174898.857651
"MPI-ESM1-2-LR","ssp126",0.5,202,454942227.417445
"ACCESS-CM2","ssp245",0.5,202,377771648.369621
"CNRM-CM6-1-HR","ssp245",0.5,202,293974048.067661
"MPI-ESM1-2-LR","ssp245",0.5,202,253540131.253168
"ACCESS-CM2","ssp370",0.5,202,421458027.534005
"CNRM-CM6-1-HR","ssp370",0.5,202,390717472.474104
"MPI-ESM1-2-LR","ssp370",0.5,202,232915974.901558
"ACCESS-CM2","historical",0.2,203,556365750.925472
"CNRM-CM6-1-HR","historical",0.2,203,746684203.51295
"MPI-ESM1-2-LR","historical",0.2,203,602348574.284818
"ACCESS-CM2","ssp126",0.2,203,562405103.819793
"CNRM-CM6-1-HR","ssp126",0.2,203,562402440.312257
"MPI-ESM1-2-LR","ssp126",0.2,203,629016559.347407
"ACCESS-CM2","ssp245",0.2,203,673120479.353945
"CNRM-CM6-1-HR","ssp245",0.2,203,534465447.114219
"MPI-ESM1-2-LR","ssp245",0.2,203,443978657.385741
"ACCESS-CM2","ssp370",0.2,203,482807959.904295
"CNRM-CM6-1-HR","ssp370",0.2,203,549739742.188638
"MPI-ESM1-2-LR","ssp370",0.2,203,401376798.709157
"ACCESS-CM2","historical",0.5,203,332930204.893586
"CNRM-CM6-1-HR","historical",0.5,203,423154103.323676
"MPI-ESM1-2-LR","historical",0.5,203,286052409.544775
"ACCESS-CM2","ssp126",0.5,203,259703540.923166
"CNRM-CM6-1-HR","ssp126",0.5,203,246988327.923285
"MPI-ESM1-2-LR","ssp126",0.5,203,333307070.514216
"ACCESS-CM2","ssp245",0.5,203,276703361.288752
"CNRM-CM6-1-HR","ssp245",0.5,203,215366169.983335
"MPI-ESM1-2-LR","ssp245",0.5,203,185703351.275777
"ACCESS-CM2","ssp370",0.5,203,308777070.341764
"CNRM-CM6-1-HR","ssp370",0.5,203,286259911.781106
"MPI-ESM1-2-LR","ssp370",0.5,203,170610306.970503
"ACCESS-CM2","historical",0.2,204,675942943.535568
"CNRM-CM6-1-HR","historical",0.2,204,907207984.571387
"MPI-ESM1-2-LR","historical",0.2,204,731738945.335597
"ACCESS-CM2","ssp126",0.2,204,683318768.643779
"CNRM-CM6-1-HR","ssp126",0.2,204,683307256.244152
"MPI-ESM1-2-LR","ssp126",0.2,204,764331941.377929
"ACCESS-CM2","ssp245",0.2,204,817702478.726407
"CNRM-CM6-1-HR","ssp245",0.2,204,649386848.016293
"MPI-ESM1-2-LR","ssp245",0.2,204,539507995.333553
"ACCESS-CM2","ssp370",0.2,204,586704763.964421
"CNRM-CM6-1-HR","ssp370",0.2,204,667964134.058474
"MPI-ESM1-2-LR","ssp370",0.2,204,487659174.955173
"ACCESS-CM2","historical",0.5,204,404510921.845762
"CNRM-CM6-1-HR","historical",0.5,204,514215126.175102
"MPI-ESM1-2-LR","historical",0.5,204,347506074.271211
"ACCESS-CM2","ssp126",0.5,204,315484901.138758
"CNRM-CM6-1-HR","ssp126",0.5,204,300103527.317141
"MPI-ESM1-2-LR","ssp126",0.5,204,405054042.982921
"ACCESS-CM2","ssp245",0.5,204,336174890.388937
"CNRM-CM6-1-HR","ssp245",0.5,204,261707104.334092
"MPI-ESM1-2-LR","ssp245",0.5,204,225610626.884857
"ACCESS-CM2","ssp370",0.5,204,375236245.713382
"CNRM-CM6-1-HR","ssp370",0.5,204,347885142.849261
"MPI-ESM1-2-LR","ssp370",0.5,204,207284393.443988
"ACCESS-CM2","historical",0.2,205,592579943.397962
"CNRM-CM6-1-HR","historical",0.2,205,795228213.358481
"MPI-ESM1-2-LR","historical",0.2,205,641640216.649971
"ACCESS-CM2","ssp126",0.2,205,598968670.175044
"CNRM-CM6-1-HR","ssp126",0.2,205,598987446.641409
"MPI-ESM1-2-LR","ssp126",0.2,205,669817781.471327
"ACCESS-CM2","ssp245",0.2,205,717074103.482092
"CNRM-CM6-1-HR","ssp245",0.2,205,569191830.24812
"MPI-ESM1-2-LR","ssp245",0.2,205,472759293.293374
"ACCESS-CM2","ssp370",0.2,205,514114568.385692
"CNRM-CM6-1-HR","ssp370",0.2,205,585446171.566756
"MPI-ESM1-2-LR","ssp370",0.2,205,427504305.548413
"ACCESS-CM2","historical",0.5,205,354563773.706703
"CNRM-CM6-1-HR","historical",0.5,205,450570625.405194
"MPI-ESM1-2-LR","historical",0.5,205,304708208.127041
"ACCESS-CM2","ssp126",0.5,205,276664758.932828
"CNRM-CM6-1-HR","ssp126",0.5,205,263061096.867558
"MPI-ESM1-2-LR","ssp126",0.5,205,354888458.672901
"ACCESS-CM2","ssp245",0.5,205,294752487.439233
"CNRM-CM6-1-HR","ssp245",0.5,205,229348840.362292
"MPI-ESM1-2-LR","ssp245",0.5,205,197813005.186793
"ACCESS-CM2","ssp370",0.5,205,328804900.100935
"CNRM-CM6-1-HR","ssp370",0.5,205,304807001.468391
"MPI-ESM1-2-LR","ssp370",0.5,205,181748850.150192
"ACCESS-CM2","historical",0.2,206,677963446.239867
"CNRM-CM6-1-HR","historical",0.2,206,909850405.164513
"MPI-ESM1-2-LR","historical",0.2,206,734079827.306524
"ACCESS-CM2","ssp126",0.2,206,685272583.745446
"CNRM-CM6-1-HR","ssp126",0.2,206,685276196.564372
"MPI-ESM1-2-LR","ssp126",0.2,206,766355985.172136
"ACCESS-CM2","ssp245",0.2,206,820318061.246554
"CNRM-CM6-1-HR","ssp245",0.2,206,651217049.260553
"MPI-ESM1-2-LR","ssp245",0.2,206,540881679.528688
"ACCESS-CM2","ssp370",0.2,206,588149061.867519
"CNRM-CM6-1-HR","ssp370",0.2,206,669803993.450664
"MPI-ESM1-2-LR","ssp370",0.2,206,489057244.046545
"ACCESS-CM2","historical",0.5,206,405657653.611395
"CNRM-CM6-1-HR","historical",0.5,206,515494211.820657
"MPI-ESM1-2-LR","historical",0.5,206,348581251.487146
"ACCESS-CM2","ssp126",0.5,206,316473735.749802
"CNRM-CM6-1-HR","ssp126",0.5,206,300898415.87716
"MPI-ESM1-2-LR","ssp126",0.5,206,406004448.548932
"ACCESS-CM2","ssp245",0.5,206,337127041.909001
"CNRM-CM6-1-HR","ssp245",0.5,206,262345159.482141
"MPI-ESM1-2-LR","ssp245",0.5,206,226266030.448928
"ACCESS-CM2","ssp370",0.5,206,376111392.590522
"CNRM-CM6-1-HR","ssp370",0.5,206,348680574.534836
"MPI-ESM1-2-LR","ssp370",0.5,206,207849706.044643
"ACCESS-CM2","historical",0.2,207,649229291.106567
"CNRM-CM6-1-HR","historical",0.2,207,871320647.096757
"MPI-ESM1-2-LR","historical",0.2,207,702909971.070788
"ACCESS-CM2","ssp126",0.2,207,656260036.950845
"CNRM-CM6-1-HR","ssp126",0.2,207,656253934.655508
"MPI-ESM1-2-LR","ssp126",0.2,207,733972701.898433
"ACCESS-CM2","ssp245",0.2,207,785472784.239935
"CNRM-CM6-1-HR","ssp245",0.2,207,623657994.78794
"MPI-ESM1-2-LR","ssp245",0.2,207,518042609.982533
"ACCESS-CM2","ssp370",0.2,207,563321466.51107
"CNRM-CM6-1-HR","ssp370",0.2,207,641471133.271724
"MPI-ESM1-2-LR","ssp370",0.2,207,468340830.165049
"ACCESS-CM2","historical",0.5,207,388488444.046918
"CNRM-CM6-1-HR","historical",0.5,207,493737598.749008
"MPI-ESM1-2-LR","historical",0.5,207,333788099.433005
"ACCESS-CM2","ssp126",0.5,207,303033088.270178
"CNRM-CM6-1-HR","ssp126",0.5,207,288167165.572661
"MPI-ESM1-2-LR","ssp126",0.5,207,388884708.250807
"ACCESS-CM2","ssp245",0.5,207,322836910.044172
"CNRM-CM6-1-HR","ssp245",0.5,207,251266352.087024
"MPI-ESM1-2-LR","ssp245",0.5,207,216672721.36752
"ACCESS-CM2","ssp370",0.5,207,360242471.163441
"CNRM-CM6-1-HR","ssp370",0.5,207,333978691.816818
"MPI-ESM1-2-LR","ssp370",0.5,207,199040830.923599
"ACCESS-CM2","historical",0.2,208,704434830.960111
"CNRM-CM6-1-HR","historical",0.2,208,945373758.931307
"MPI-ESM1-2-LR","historical",0.2,208,762763616.418143
"ACCESS-CM2","ssp126",0.2,208,712015880.322468
"CNRM-CM6-1-HR","ssp126",0.2,208,712021831.386745
"MPI-ESM1-2-LR","ssp126",0.2,208,796247301.683501
"ACCESS-CM2","ssp245",0.2,208,852366514.383876
"CNRM-CM6-1-HR","ssp245",0.2,208,676629090.24766
"MPI-ESM1-2-LR","ssp245",0.2,208,561967397.547491
"ACCESS-CM2","ssp370",0.2,208,611065573.749125
"CNRM-CM6-1-HR","ssp370",0.2,208,695935947.279508
"MPI-ESM1-2-LR","ssp370",0.2,208,508138267.626907
"ACCESS-CM2","historical",0.5,208,421485320.838605
"CNRM-CM6-1-HR","historical",0.5,208,535585144.088197
"MPI-ESM1-2-LR","historical",0.5,208,362189836.830976
"ACCESS-CM2","ssp126",0.5,208,328827096.411729
"CNRM-CM6-1-HR","ssp126",0.5,208,312624664.190146
"MPI-ESM1-2-LR","ssp126",0.5,208,421817257.343885
"ACCESS-CM2","ssp245",0.5,208,350269407.33967
"CNRM-CM6-1-HR","ssp245",0.5,208,272562062.308933
"MPI-ESM1-2-LR","ssp245",0.5,208,235089197.049467
"ACCESS-CM2","ssp370",0.5,208,390754214.955158
"CNRM-CM6-1-HR","ssp370",0.5,208,362256727.853202
"MPI-ESM1-2-LR","ssp370",0.5,208,215947227.798657
"ACCESS-CM2","historical",0.2,209,659721617.110693
"CNRM-CM6-1-HR","historical",0.2,209,885339211.428611
"MPI-ESM1-2-LR","historical",0.2,209,714377603.958741
"ACCESS-CM2","ssp126",0.2,209,666807491.359652
"CNRM-CM6-1-HR","ssp126",0.2,209,666822721.539219
"MPI-ESM1-2-LR","ssp126",0.2,209,745653996.826212
"ACCESS-CM2","ssp245",0.2,209,798322967.441422
"CNRM-CM6-1-HR","ssp245",0.2,209,633658168.362911
"MPI-ESM1-2-LR","ssp245",0.2,209,526257704.376984
"ACCESS-CM2","ssp370",0.2,209,572247842.579042
"CNRM-CM6-1-HR","ssp370",0.2,209,651736102.53567
"MPI-ESM1-2-LR","ssp370",0.2,209,475894260.052079
"ACCESS-CM2","historical",0.5,209,394720146.765024
"CNRM-CM6-1-HR","historical",0.5,209,501547808.579316
"MPI-ESM1-2-LR","historical",0.5,209,339219639.376384
"ACCESS-CM2","ssp126",0.5,209,307985874.490565
"CNRM-CM6-1-HR","ssp126",0.5,209,292792891.563132
"MPI-ESM1-2-LR","ssp126",0.5,209,395009665.992188
"ACCESS-CM2","ssp245",0.5,209,328068470.219329
"CNRM-CM6-1-HR","ssp245",0.5,209,255259627.406395
"MPI-ESM1-2-LR","ssp245",0.5,209,220185231.275432
"ACCESS-CM2","ssp370",0.5,209,365941851.31134
"CNRM-CM6-1-HR","ssp370",0.5,209,339242944.413245
"MPI-ESM1-2-LR","ssp370",0.5,209,202268080.911858
"ACCESS-CM2","historical",0.2,210,632507366.254119
"CNRM-CM6-1-HR","historical",0.2,210,848862837.442826
"MPI-ESM1-2-LR","historical",0.2,210,684819996.486974
"ACCESS-CM2","ssp126",0.2,210,639348808.967932
"CNRM-CM6-1-HR","ssp126",0.2,210,639343323.913383
"MPI-ESM1-2-LR","ssp126",0.2,210,715035921.466526
"ACCESS-CM2","ssp245",0.2,210,765263120.736185
"CNRM-CM6-1-HR","ssp245",0.2,210,607581177.416741
"MPI-ESM1-2-LR","ssp245",0.2,210,504674811.292497
"ACCESS-CM2","ssp370",0.2,210,548784892.826904
"CNRM-CM6-1-HR","ssp370",0.2,210,624930097.530454
"MPI-ESM1-2-LR","ssp370",0.2,210,456276787.741499
"ACCESS-CM2","historical",0.5,210,378479899.680122
"CNRM-CM6-1-HR","historical",0.5,210,480994984.725373
"MPI-ESM1-2-LR","historical",0.5,210,325201805.465506
"ACCESS-CM2","ssp126",0.5,210,295242565.377716
"CNRM-CM6-1-HR","ssp126",0.5,210,280741576.147725
"MPI-ESM1-2-LR","ssp126",0.5,210,378845018.940042
"ACCESS-CM2","ssp245",0.5,210,314529079.556769
"CNRM-CM6-1-HR","ssp245",0.5,210,244785397.300748
"MPI-ESM1-2-LR","ssp245",0.5,210,211099102.306079
"ACCESS-CM2","ssp370",0.5,210,350945482.753958
"CNRM-CM6-1-HR","ssp370",0.5,210,325354136.76341
"MPI-ESM1-2-LR","ssp370",0.5,210,193917673.104013
"ACCESS-CM2","historical",0.2,211,757639331.94249
"CNRM-CM6-1-HR","historical",0.2,211,1016750088.73367
"MPI-ESM1-2-LR","historical",0.2,211,820347994.347634
"ACCESS-CM2","ssp126",0.2,211,765811719.32763
"CNRM-CM6-1-HR","ssp126",0.2,211,765820748.109122
"MPI-ESM1-2-LR","ssp126",0.2,211,856409758.410285
"ACCESS-CM2","ssp245",0.2,211,916756830.482875
"CNRM-CM6-1-HR","ssp245",0.2,211,727743630.576088
"MPI-ESM1-2-LR","ssp245",0.2,211,604453796.675674
"ACCESS-CM2","ssp370",0.2,211,657306054.896723
"CNRM-CM6-1-HR","ssp370",0.2,211,748519776.978773
"MPI-ESM1-2-LR","ssp370",0.2,211,546560652.975628
"ACCESS-CM2","historical",0.5,211,453338076.693535
"CNRM-CM6-1-HR","historical",0.5,211,576085986.681876
"MPI-ESM1-2-LR","historical",0.5,211,389570590.158184
"ACCESS-CM2","ssp126",0.5,211,353703438.423165
"CNRM-CM6-1-HR","ssp126",0.5,211,336303227.105595
"MPI-ESM1-2-LR","ssp126",0.5,211,453741596.772827
"ACCESS-CM2","ssp245",0.5,211,376809109.664708
"CNRM-CM6-1-HR","ssp245",0.5,211,293211435.64922
"MPI-ESM1-2-LR","ssp245",0.5,211,252893240.756812
"ACCESS-CM2","ssp370",0.5,211,420361832.558012
"CNRM-CM6-1-HR","ssp370",0.5,211,389689902.186644
"MPI-ESM1-2-LR","ssp370",0.5,211,232329034.886877
"ACCESS-CM2","historical",0.2,212,825640112.097464
"CNRM-CM6-1-HR","historical",0.2,212,1107951567.93451
"MPI-ESM1-2-LR","historical",0.2,212,894124210.175972
"ACCESS-CM2","ssp126",0.2,212,834460827.978024
"CNRM-CM6-1-HR","ssp126",0.2,212,834489042.473427
"MPI-ESM1-2-LR","ssp126",0.2,212,933037540.991442
"ACCESS-CM2","ssp245",0.2,212,999203375.1229
"CNRM-CM6-1-HR","ssp245",0.2,212,792957815.420449
"MPI-ESM1-2-LR","ssp245",0.2,212,658481461.035936
"ACCESS-CM2","ssp370",0.2,212,716009387.979648
"CNRM-CM6-1-HR","ssp370",0.2,212,815558617.697883
"MPI-ESM1-2-LR","ssp370",0.2,212,595556779.264719
"ACCESS-CM2","historical",0.5,212,493960537.224227
"CNRM-CM6-1-HR","historical",0.5,212,627548004.854745
"MPI-ESM1-2-LR","historical",0.5,212,424560859.850699
"ACCESS-CM2","ssp126",0.5,212,385481549.825438
"CNRM-CM6-1-HR","ssp126",0.5,212,366387411.661189
"MPI-ESM1-2-LR","ssp126",0.5,212,494218727.762424
"ACCESS-CM2","ssp245",0.5,212,410568841.770786
"CNRM-CM6-1-HR","ssp245",0.5,212,319389215.534729
"MPI-ESM1-2-LR","ssp245",0.5,212,275563531.640069
"ACCESS-CM2","ssp370",0.5,212,457856118.243954
"CNRM-CM6-1-HR","ssp370",0.5,212,424437503.502421
"MPI-ESM1-2-LR","ssp370",0.5,212,253125149.670806
"ACCESS-CM2","historical",0.2,213,667157861.15015
"CNRM-CM6-1-HR","historical",0.2,213,895328535.508713
"MPI-ESM1-2-LR","historical",0.2,213,722385758.244498
"ACCESS-CM2","ssp126",0.2,213,674351653.068388
"CNRM-CM6-1-HR","ssp126",0.2,213,674366748.3833
"MPI-ESM1-2-LR","ssp126",0.2,213,754132062.006202
"ACCESS-CM2","ssp245",0.2,213,807288435.599118
"CNRM-CM6-1-HR","ssp245",0.2,213,640832851.331743
"MPI-ESM1-2-LR","ssp245",0.2,213,532262877.729464
"ACCESS-CM2","ssp370",0.2,213,578805846.157976
"CNRM-CM6-1-HR","ssp370",0.2,213,659130730.450193
"MPI-ESM1-2-LR","ssp370",0.2,213,481289995.306476
"ACCESS-CM2","historical",0.5,213,399188009.473568
"CNRM-CM6-1-HR","historical",0.5,213,507280973.010172
"MPI-ESM1-2-LR","historical",0.5,213,343041800.192152
"ACCESS-CM2","ssp126",0.5,213,311459560.471636
"CNRM-CM6-1-HR","ssp126",0.5,213,296143560.054647
"MPI-ESM1-2-LR","ssp126",0.5,213,399548574.623681
"ACCESS-CM2","ssp245",0.5,213,331809990.556322
"CNRM-CM6-1-HR","ssp245",0.5,213,258195665.151739
"MPI-ESM1-2-LR","ssp245",0.5,213,222687551.495213
"ACCESS-CM2","ssp370",0.5,213,370162692.468074
"CNRM-CM6-1-HR","ssp370",0.5,213,343155030.590824
"MPI-ESM1-2-LR","ssp370",0.5,213,204589163.458214
"ACCESS-CM2","historical",0.2,214,617628179.726398
"CNRM-CM6-1-HR","historical",0.2,214,828844132.840624
"MPI-ESM1-2-LR","historical",0.2,214,668775746.803326
"ACCESS-CM2","ssp126",0.2,214,624274750.191517
"CNRM-CM6-1-HR","ssp126",0.2,214,624284009.997821
"MPI-ESM1-2-LR","ssp126",0.2,214,698099575.563216
"ACCESS-CM2","ssp245",0.2,214,747368204.661577
"CNRM-CM6-1-HR","ssp245",0.2,214,593238777.051359
"MPI-ESM1-2-LR","ssp245",0.2,214,492708470.80221
"ACCESS-CM2","ssp370",0.2,214,535779133.450188
"CNRM-CM6-1-HR","ssp370",0.2,214,610166435.213239
"MPI-ESM1-2-LR","ssp370",0.2,214,445545013.152016
"ACCESS-CM2","historical",0.5,214,369550878.609692
"CNRM-CM6-1-HR","historical",0.5,214,469579595.711196
"MPI-ESM1-2-LR","historical",0.5,214,317584460.387323
"ACCESS-CM2","ssp126",0.5,214,288346459.560883
"CNRM-CM6-1-HR","ssp126",0.5,214,274134335.825324
"MPI-ESM1-2-LR","ssp126",0.5,214,369843282.340524
"ACCESS-CM2","ssp245",0.5,214,307162951.325049
"CNRM-CM6-1-HR","ssp245",0.5,214,238998780.056844
"MPI-ESM1-2-LR","ssp245",0.5,214,206154211.736329
"ACCESS-CM2","ssp370",0.5,214,342632797.621371
"CNRM-CM6-1-HR","ssp370",0.5,214,317630078.251148
"MPI-ESM1-2-LR","ssp370",0.5,214,189382468.539136
"ACCESS-CM2","historical",0.2,215,764844527.432025
"CNRM-CM6-1-HR","historical",0.2,215,1026434238.03549
"MPI-ESM1-2-LR","historical",0.2,215,828217837.242135
"ACCESS-CM2","ssp126",0.2,215,773051538.118368
"CNRM-CM6-1-HR","ssp126",0.2,215,773066302.920587
"MPI-ESM1-2-LR","ssp126",0.2,215,864468443.883129
"ACCESS-CM2","ssp245",0.2,215,925512709.292108
"CNRM-CM6-1-HR","ssp245",0.2,215,734626396.904819
"MPI-ESM1-2-LR","ssp245",0.2,215,610098624.331458
"ACCESS-CM2","ssp370",0.2,215,663389890.157963
"CNRM-CM6-1-HR","ssp370",0.2,215,755580151.876081
"MPI-ESM1-2-LR","ssp370",0.2,215,551698323.391887
"ACCESS-CM2","historical",0.5,215,457607569.720586
"CNRM-CM6-1-HR","historical",0.5,215,581447691.527947
"MPI-ESM1-2-LR","historical",0.5,215,393252893.314621
"ACCESS-CM2","ssp126",0.5,215,357031114.082868
"CNRM-CM6-1-HR","ssp126",0.5,215,339407738.308693
"MPI-ESM1-2-LR","ssp126",0.5,215,457922360.50015
"ACCESS-CM2","ssp245",0.5,215,380289304.38596
"CNRM-CM6-1-HR","ssp245",0.5,215,295898564.745078
"MPI-ESM1-2-LR","ssp245",0.5,215,255238645.029377
"ACCESS-CM2","ssp370",0.5,215,424201599.911382
"CNRM-CM6-1-HR","ssp370",0.5,215,393263285.264937
"MPI-ESM1-2-LR","ssp370",0.5,215,234452008.388822
"ACCESS-CM2","historical",0.2,216,628187089.035735
"CNRM-CM6-1-HR","historical",0.2,216,843104343.664176
"MPI-ESM1-2-LR","historical",0.2,216,680027826.171453
"ACCESS-CM2","ssp126",0.2,216,635050409.825126
"CNRM-CM6-1-HR","ssp126",0.2,216,635036643.59401
"MPI-ESM1-2-LR","ssp126",0.2,216,710341945.862906
