siteId,plotId,plotLength_metres,plotWidth_metres,latitude,longitude,startVisitDate,endVisitDate,phenomenonTime,transectId,transectDimensions_metres,plantId,positionXCoordinates,positionYCoordinates,family,genus,scientificName,fieldSpeciesName,featureType,stemId,stemDiameter_centimetres,stemDiameterPointOfMeasurement_metres,stemHeight_metres,aboveGroundBiomass_kilograms,stemStatus,comment
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,26,49,8,Myoporaceae,Myoporum,platycarpum,NA,Plant individual,Stem_3,4.2,0.1,3.7,2.192,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,26,49,8,Myoporaceae,Myoporum,platycarpum,NA,Plant individual,Stem_4,4.1,0.1,3.7,2.073,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,27,51,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,5,0.1,2.7,3.279,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,27,51,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,3.9,0.1,2.7,1.847,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,27,51,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,4.4,0.1,2.7,2.44,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,27,51,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,2.1,0.1,2.7,0.442,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,27,51,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,2.4,0.1,2.7,0.602,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,27,51,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_6,1.9,0.1,2.7,0.351,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,27,51,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_7,2.5,0.1,2.7,0.661,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,27,51,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_8,2.5,0.1,2.7,0.661,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,28,51,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,4.5,0.1,3.9,2.57,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,28,51,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,4.1,0.1,3.9,2.073,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,28,51,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,5,0.1,3.9,3.279,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,28,51,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,4.5,0.1,3.9,2.57,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,28,51,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,2.7,0.1,3.9,0.79,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,28,51,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_6,3.9,0.1,3.9,1.847,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,28,51,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_7,3.7,0.1,3.9,1.635,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,29,53,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,2.8,0.1,1.8,0.859,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,29,53,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,2.5,0.1,1.8,0.661,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,29,53,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,2.9,0.1,1.8,0.932,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,29,53,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,2.7,0.1,1.8,0.79,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,29,53,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,2.7,0.1,1.8,0.79,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,30,53,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,2.2,0.1,2.4,0.492,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,30,53,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,2.1,0.1,2.4,0.442,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,30,53,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,2,0.1,2.4,0.395,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,31,55,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,2,0.1,2.6,0.395,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,31,55,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,3.2,0.1,2.6,1.169,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,31,55,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,1,0.1,2.6,0.08,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,31,55,8,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,2.4,0.1,2.6,0.602,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,32,55,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,2.2,0.1,1.8,0.492,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,32,55,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,2.3,0.1,1.8,0.545,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,32,55,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,3.3,0.1,1.8,1.256,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,32,55,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,2.7,0.1,1.8,0.79,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,32,55,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,1.9,0.1,1.8,0.351,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,32,55,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_6,2.4,0.1,1.8,0.602,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,32,55,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_7,3.7,0.1,1.8,1.635,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,32,55,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_8,2.3,0.1,1.8,0.545,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,2.3,0.1,3.7,0.545,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,5.1,0.1,3.7,3.432,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,5.2,0.1,3.7,3.589,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,3.8,0.1,3.7,1.739,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,4.9,0.1,3.7,3.129,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_6,3.7,0.1,3.7,1.635,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_7,2.1,0.1,3.7,0.442,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_8,4.4,0.1,3.7,2.44,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_9,4.5,0.1,3.7,2.57,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_10,4.8,0.1,3.7,2.984,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,33,59,1,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_11,2.9,0.1,3.7,0.932,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,34,61,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,3.4,0.1,3,1.345,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,34,61,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,3,0.1,3,1.007,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,34,61,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,3.1,0.1,3,1.087,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,34,61,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,2.5,0.1,3,0.661,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,34,61,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,1.7,0.1,3,0.271,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,34,61,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_6,1.2,0.1,3,0.121,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,35,62,3,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,5.9,0.1,3.7,4.805,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,35,62,3,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,6.2,0.1,3.7,5.389,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,35,62,3,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,3.4,0.1,3.7,1.345,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,35,62,3,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,2.2,0.1,3.7,0.492,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,35,62,3,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,2.8,0.1,3.7,0.859,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,36,65,0,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,3.7,0.1,2.6,1.635,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,36,65,0,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,2.9,0.1,2.6,0.932,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,36,65,0,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,3.7,0.1,2.6,1.635,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,37,64,4,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,4.5,0.1,4.5,2.57,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,37,64,4,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,5.8,0.1,4.5,4.619,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,37,64,4,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,7,0.1,4.5,7.132,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,37,64,4,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,5.5,0.1,4.5,4.086,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,37,64,4,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,6,0.1,4.5,4.996,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,38,64,6,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,5.3,0.1,4.4,3.751,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,38,64,6,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,5.2,0.1,4.4,3.589,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,38,64,6,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,5.2,0.1,4.4,3.589,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,39,65,7,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,3.2,0.1,3,1.169,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,39,65,7,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,3.8,0.1,3,1.739,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,39,65,7,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,3,0.1,3,1.007,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,40,66,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,4.1,0.1,3.9,2.073,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,40,66,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,5.1,0.1,3.9,3.432,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,40,66,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,4.3,0.1,3.9,2.314,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,40,66,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,6.1,0.1,3.9,5.19,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,40,66,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_5,5.6,0.1,3.9,4.26,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,40,66,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_6,4.6,0.1,3.9,2.704,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,41,70,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,3.2,0.1,3.2,1.169,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,41,70,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_2,3.9,0.1,3.2,1.847,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,41,70,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_3,3,0.1,3.2,1.007,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,41,70,5,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_4,3.8,0.1,3.2,1.739,Alive,NA
Calperum Mallee,"Calperum Mallee, core1ha",100 m,100 m ,-34.00220833,140.586951,10/11/2015,27/4/2016,22/3/2016,Transect 9,10m x 100m,42,70,2,Myrtaceae,Eucalyptus,Eucalyptus,"socialis, dumosa, incrassata, oleosa",Plant individual,Stem_1,3.3,0.1,2.8,1.256,Alive,NA
